Player,Birth Year,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year_start,Year_end,Length,HOF
Adreian Payne,1992.0,102.0,24.0,1360.0,167.0,419.0,0.39856801909307876,13.0,56.0,0.23214285714285715,154.0,363.0,0.42424242424242425,0.41408114558472553,61.0,91.0,0.6703296703296703,77.0,229.0,306.0,66.0,43.0,27.0,88.0,197.0,408.0,7.614632352941176,0.44440571627744857,0.13365155131264916,0.2171837708830549,6.391985294117648,19.65720588235294,12.964558823529412,7.452205882352941,1.6116911764705883,1.6233823529411766,16.236544117647057,17.85566176470588,-1.6,0.8,-0.8,-0.026190441176470586,-4.826323529411765,-0.7083823529411766,-5.534705882352942,-1.2,2015.0,2017.0,3.0,0
Adrian Branch,1964.0,130.0,7.0,1429.0,331.0,727.0,0.45529573590096284,9.0,39.0,0.23076923076923078,322.0,688.0,0.4680232558139535,0.4614855570839065,163.0,219.0,0.7442922374429224,114.0,139.0,253.0,96.0,83.0,17.0,125.0,193.0,834.0,15.109167249825052,0.5064613291877186,0.05364511691884457,0.3012379642365887,8.788593421973408,11.050034989503148,9.843596920923723,10.011196641007698,2.7736878936319105,0.7102869139258223,13.413226032190346,26.537018894331702,0.5,1.6,2.1,0.06995451364590623,-1.2858642407277816,-1.5732680195941215,-2.8591322603219034,-0.30000000000000004,1987.0,1990.0,4.0,0
Adrian Caldwell,1967.0,197.0,1.0,1603.0,164.0,338.0,0.48520710059171596,0.0,3.0,0.0,164.0,335.0,0.48955223880597015,0.48520710059171596,62.0,137.0,0.45255474452554745,180.0,316.0,496.0,33.0,56.0,41.0,126.0,270.0,390.0,8.667872738615095,0.48960530280204884,0.008875739644970414,0.40532544378698226,12.542358078602621,21.916094822208358,17.230131004366815,2.953836556456644,1.7428571428571429,1.6242669993761698,23.402994385527137,13.948222083593263,-1.2,2.4,1.0,0.03207735495945103,-5.2730505302557695,0.06263256394260756,-5.168621334996881,-1.4,1990.0,1998.0,9.0,0
Adrian Dantley,1957.0,591.0,546.0,20536.0,5034.0,9320.0,0.5401287553648069,5.0,32.0,0.15625,5029.0,9288.0,0.5414513350559862,0.5403969957081545,4448.0,5437.0,0.8180982159279014,1185.0,1696.0,2881.0,1782.0,467.0,67.0,1605.0,1484.0,14521.0,21.471148227502923,0.619904920305867,0.0034334763948497852,0.5833690987124464,6.354095247370471,8.735771328398908,7.555916439423452,13.660011686793922,1.0749464355278535,0.17748344370860927,11.993732956758864,26.391244643552785,67.8,14.6,82.6,0.19277201012855477,4.485070120763537,-1.5649785742111413,2.907343202181534,25.599999999999998,1977.0,1991.0,15.0,1
Adrian Griffin,1975.0,477.0,179.0,7997.0,785.0,1794.0,0.4375696767001115,50.0,180.0,0.2777777777777778,735.0,1614.0,0.45539033457249073,0.451505016722408,299.0,392.0,0.7627551020408163,507.0,1005.0,1512.0,653.0,436.0,59.0,331.0,879.0,1919.0,11.851269225959735,0.4879276677108336,0.10033444816053512,0.21850613154960982,7.162348380642741,14.416393647617856,10.753957734150305,12.174865574590472,2.8252719769913712,0.5494935600850318,14.386945104414156,12.8960860322621,5.8999999999999995,10.299999999999999,16.3,0.09795373264974365,-0.9094785544579218,2.015868450669001,1.082480930348881,6.2,2000.0,2008.0,9.0,0
Al Harrington,1981.0,981.0,445.0,28009.0,5028.0,11318.0,0.4442481003710903,977.0,2778.0,0.3516918646508279,4051.0,8540.0,0.4743559718969555,0.4874094362961654,2204.0,3030.0,0.7273927392739274,1495.0,3987.0,5482.0,1649.0,858.0,246.0,1838.0,3069.0,13237.0,14.265921668035276,0.5231519539648413,0.24544972610001767,0.2677151440183778,6.055717804991253,16.352997250883643,11.162622728408726,10.135556428290908,1.5818236995251527,0.6515977007390481,12.85830268842158,23.19104930558035,17.400000000000002,25.0,42.6,0.07276521832268198,-0.30525545360419865,-0.8994715984147954,-1.2184904852011853,5.499999999999999,1999.0,2014.0,16.0,0
Al Horford,1987.0,646.0,642.0,21535.0,3923.0,7427.0,0.5282078901306045,195.0,563.0,0.3463587921847247,3728.0,6864.0,0.5431235431235432,0.5413356671603609,1199.0,1603.0,0.7479725514660013,1472.0,4136.0,5608.0,1926.0,534.0,784.0,1031.0,1537.0,9240.0,18.96156489435802,0.5681035670017904,0.07580449710515685,0.21583411875589067,7.971079637798932,21.96720222892965,15.03232876712329,15.092430926398885,1.2938472254469469,2.853313211051776,11.412830276294404,19.4939308103088,39.6,30.900000000000002,70.60000000000001,0.15689073601114464,0.781360575806826,2.238727652658463,2.9964662177850014,27.2,2008.0,2017.0,10.0,0
Al Jefferson,1985.0,879.0,650.0,25815.0,6050.0,12136.0,0.4985168094924192,8.0,63.0,0.12698412698412698,6042.0,12073.0,0.5004555619978465,0.49884640738299274,1983.0,2797.0,0.7089739006077941,2024.0,5523.0,7547.0,1317.0,612.0,1070.0,1190.0,2281.0,14091.0,20.571756730582994,0.5270942373124815,0.00519116677653263,0.2304713249835201,8.999364710439668,25.064749176835168,16.906333527019175,9.716672477241913,1.2284718187100525,3.240836722835561,8.268343986054619,25.49151656013945,36.4,32.9,69.39999999999999,0.12912093743947317,-0.23225256633740074,0.5420337013364324,0.2992562463683904,14.699999999999998,2005.0,2017.0,13.0,0
Al Thornton,1984.0,296.0,167.0,8274.0,1368.0,3029.0,0.4516342027071641,78.0,266.0,0.2932330827067669,1290.0,2763.0,0.46688382193268185,0.46450973918785077,713.0,954.0,0.7473794549266247,392.0,841.0,1233.0,353.0,185.0,152.0,424.0,771.0,3527.0,12.274631375392795,0.5113432074136791,0.08781776163750413,0.3149554308352592,5.384517766497462,11.932342277012328,8.60128112158569,7.391624365482234,1.1655064056079285,1.3801788735798888,11.010949963741842,21.284336475707036,1.9,4.2,6.200000000000001,0.03548755136572396,-2.2850858109741363,-1.2258641527677059,-3.5109499637418415,-3.2,2008.0,2011.0,4.0,0
Al Wood,1959.0,417.0,246.0,9939.0,1980.0,4254.0,0.46544428772919605,40.0,190.0,0.21052631578947367,1940.0,4064.0,0.47736220472440943,0.4701457451810061,902.0,1143.0,0.7891513560804899,459.0,803.0,1262.0,742.0,310.0,159.0,569.0,944.0,4902.0,13.880249522084716,0.5152493630332232,0.04466384579219558,0.268688293370945,5.210554381728544,9.506600261595734,7.325726934299225,11.275279203139148,1.5051212395613238,0.9460509105543816,10.696247107354866,22.054039641815073,8.5,6.8999999999999995,15.3,0.07410906529831976,-0.5839822919810846,-1.2303652278901298,-1.7960156957440385,0.3999999999999999,1982.0,1987.0,6.0,0
Al-Farouq Aminu,1991.0,520.0,281.0,12520.0,1398.0,3281.0,0.42608960682718683,305.0,942.0,0.3237791932059448,1093.0,2339.0,0.4672937152629329,0.47256933861627554,665.0,917.0,0.7251908396946565,727.0,2221.0,2948.0,639.0,494.0,307.0,667.0,967.0,3766.0,12.32664536741214,0.5110626194198368,0.2871075891496495,0.27948796098750384,6.621301916932906,20.379217252396167,13.448985623003194,7.680519169329073,2.0470207667731626,2.006269968051118,15.339864217252396,15.661693290734826,3.5999999999999996,13.7,17.499999999999996,0.06665055910543131,-1.727196485623003,1.3769568690095844,-0.34080670926517576,5.2,2011.0,2017.0,7.0,0
Alaa Abdelnaby,1969.0,256.0,53.0,3200.0,620.0,1236.0,0.5016181229773463,0.0,3.0,0.0,620.0,1233.0,0.5028386050283861,0.5016181229773463,225.0,321.0,0.7009345794392523,283.0,563.0,846.0,85.0,71.0,69.0,247.0,484.0,1465.0,12.984874999999999,0.5318608230954663,0.0024271844660194173,0.25970873786407767,10.01990625,19.58996875,14.839906249999997,4.05128125,1.1195625,1.3835000000000002,15.19984375,21.58496875,0.6999999999999998,4.1,4.8,0.072261875,-3.2786874999999998,-1.5273750000000001,-4.815124999999999,-2.3,1991.0,1995.0,5.0,0
Alan Anderson,1983.0,330.0,66.0,6793.0,843.0,2084.0,0.404510556621881,331.0,963.0,0.34371754932502596,512.0,1121.0,0.4567350579839429,0.48392514395393477,404.0,495.0,0.8161616161616162,151.0,563.0,714.0,371.0,182.0,31.0,290.0,602.0,2421.0,10.295186221109965,0.5258927795638195,0.46209213051823417,0.2375239923224568,2.5717208891505963,9.696393346091563,6.124113057559252,8.778963639040189,1.4034300014721037,0.3649344913881937,11.084587074930074,17.576755483586044,3.8000000000000003,3.7000000000000006,7.2,0.05222596790814073,-0.5946709848373326,-1.5408803179743855,-2.132724863830414,-0.2,2006.0,2017.0,12.0,0
Alan Hardy,1958.0,38.0,0.0,310.0,62.0,136.0,0.45588235294117646,0.0,5.0,0.0,62.0,131.0,0.4732824427480916,0.45588235294117646,18.0,29.0,0.6206896551724138,14.0,20.0,34.0,20.0,9.0,4.0,20.0,32.0,142.0,10.5,0.4772788383974187,0.03676470588235294,0.21323529411764705,4.8,7.3,6.0,9.2,1.3,0.7,11.9,21.3,0.0,0.2,0.2,0.028,-3.0,-2.6,-5.6,-0.3,1981.0,1982.0,2.0,0
Alan Henderson,1973.0,652.0,220.0,13780.0,1976.0,4215.0,0.46880189798339267,5.0,26.0,0.19230769230769232,1971.0,4189.0,0.4705180233946049,0.4693950177935943,1137.0,1778.0,0.6394825646794151,1426.0,1823.0,3249.0,397.0,364.0,297.0,717.0,1436.0,5094.0,14.507525399129173,0.5096731848270672,0.006168446026097271,0.42182680901542113,11.940391872278662,15.053214804063861,13.504310595065311,4.973367198838897,1.3993831640058054,1.5598838896952105,12.810696661828734,18.82857039187228,15.0,13.0,28.1,0.09731088534107404,-1.0994267053701017,-0.6215166908563134,-1.6969521044992746,1.0,1996.0,2007.0,12.0,0
Alan Ogg,1968.0,80.0,1.0,657.0,75.0,152.0,0.4934210526315789,0.0,2.0,0.0,75.0,150.0,0.5,0.4934210526315789,25.0,44.0,0.5681818181818182,48.0,85.0,133.0,13.0,12.0,58.0,30.0,132.0,175.0,9.107001522070016,0.5106209150326798,0.013157894736842105,0.2894736842105263,8.042161339421613,14.712328767123287,11.352968036529681,2.7617960426179606,0.9030441400304413,5.368036529680365,14.634398782343986,12.757077625570776,0.1,0.6,0.8,0.057129375951293755,-4.707914764079148,0.8636225266362254,-3.8884322678843226,-0.2,1991.0,1993.0,3.0,0
Alan Williams,1993.0,57.0,0.0,776.0,148.0,291.0,0.5085910652920962,0.0,1.0,0.0,148.0,290.0,0.5103448275862069,0.5085910652920962,79.0,126.0,0.626984126984127,108.0,222.0,330.0,28.0,31.0,37.0,43.0,140.0,375.0,19.64020618556701,0.5412192587461032,0.003436426116838488,0.4329896907216495,14.692268041237114,31.90103092783505,23.092268041237112,5.769587628865979,1.8963917525773197,3.9015463917525772,11.034536082474226,21.048969072164947,1.2000000000000002,1.1,2.3000000000000003,0.1423505154639175,-1.861340206185567,0.5329896907216495,-1.4195876288659792,0.2,2016.0,2017.0,2.0,0
Alando Tucker,1985.0,51.0,1.0,426.0,77.0,182.0,0.4230769230769231,10.0,34.0,0.29411764705882354,67.0,148.0,0.4527027027027027,0.45054945054945056,47.0,60.0,0.7833333333333333,29.0,20.0,49.0,16.0,5.0,2.0,19.0,22.0,211.0,12.954929577464787,0.5062380038387715,0.18681318681318682,0.32967032967032966,8.24507042253521,5.194366197183098,6.625352112676056,5.67887323943662,0.5957746478873239,0.35633802816901405,8.340845070422535,23.514084507042252,0.30000000000000004,0.0,0.30000000000000004,0.044295774647887316,-1.5943661971830987,-5.095774647887325,-6.701408450704226,-0.5,2008.0,2010.0,3.0,0
Albert King,1960.0,534.0,326.0,12836.0,2709.0,5875.0,0.4611063829787234,56.0,209.0,0.2679425837320574,2653.0,5666.0,0.46823155665372396,0.46587234042553194,996.0,1259.0,0.7911040508339953,760.0,1502.0,2262.0,1171.0,452.0,196.0,1151.0,1612.0,6470.0,13.152033343720785,0.5031918070729946,0.035574468085106385,0.21429787234042552,6.650218136491119,13.335416017450921,9.954931442817077,13.632182923028981,1.6445232159551264,0.8940479900280461,15.152952633219071,23.611662511685882,1.8,14.500000000000002,16.4,0.06087324711748208,-1.335275786849486,-0.1589435961358679,-1.4622701776254283,1.7999999999999998,1982.0,1992.0,11.0,0
Alec Burks,1992.0,301.0,42.0,6618.0,1053.0,2458.0,0.42839707078925954,181.0,503.0,0.35984095427435386,872.0,1955.0,0.44603580562659845,0.4652156224572823,747.0,993.0,0.7522658610271903,205.0,672.0,877.0,534.0,184.0,46.0,412.0,573.0,3034.0,13.830432154729525,0.524021389192102,0.2046379170056957,0.40398698128559807,3.5604865518283466,11.817376851012392,7.69209731036567,13.66029011786038,1.469537624660018,0.538773043215473,12.480417044424298,22.85293139921426,5.7,4.000000000000001,9.700000000000001,0.0699925959504382,-0.5915533393774555,-1.52973708068903,-2.149063161075854,-0.2000000000000001,2012.0,2017.0,6.0,0
Alec Kessler,1967.0,210.0,24.0,2937.0,425.0,998.0,0.4258517034068136,10.0,24.0,0.4166666666666667,415.0,974.0,0.4260780287474333,0.4308617234468938,224.0,301.0,0.7441860465116279,258.0,493.0,751.0,81.0,39.0,71.0,192.0,451.0,1084.0,9.648042219952332,0.4794593255723435,0.02404809619238477,0.3016032064128257,9.681954375212802,19.135886959482466,14.31116785835887,4.097446373850868,0.673987061627511,1.5003064351378956,14.240040858018386,18.70609465440926,-0.5999999999999999,2.5,2.0,0.03255362614913177,-4.496629213483146,-1.7786516853932584,-6.275280898876403,-3.1000000000000005,1991.0,1994.0,4.0,0
Aleksandar Djordjevic,1968.0,8.0,0.0,61.0,8.0,16.0,0.5,5.0,7.0,0.7142857142857143,3.0,9.0,0.3333333333333333,0.65625,4.0,5.0,0.8,1.0,4.0,5.0,5.0,0.0,0.0,5.0,3.0,25.0,12.5,0.6868131868131868,0.4375,0.3125,2.0,7.6,4.9,13.1,0.0,0.0,21.6,17.1,0.1,0.0,0.1,0.114,-0.4,-3.4,-3.8,0.0,1997.0,1997.0,1.0,0
Aleksandar Radojevic,1977.0,15.0,6.0,152.0,8.0,26.0,0.3076923076923077,0.0,0.0,0.0,8.0,26.0,0.3076923076923077,0.3076923076923077,10.0,16.0,0.625,11.0,25.0,36.0,7.0,2.0,3.0,20.0,37.0,26.0,-0.8842105263157896,0.3934624697336562,0.0,0.6153846153846154,8.578947368421053,20.49473684210526,14.405263157894737,6.873684210526315,0.6789473684210525,1.5526315789473684,38.32631578947369,15.88421052631579,-0.6000000000000001,0.2,-0.4,-0.13042105263157894,-9.105263157894736,-0.37368421052631584,-9.394736842105264,-0.30000000000000004,2000.0,2005.0,6.0,0
Alex Abrines,1994.0,68.0,6.0,1055.0,134.0,341.0,0.39296187683284456,94.0,247.0,0.3805668016194332,40.0,94.0,0.425531914893617,0.530791788856305,44.0,49.0,0.8979591836734694,18.0,68.0,86.0,40.0,37.0,8.0,33.0,114.0,406.0,10.1,0.5599073256840247,0.7243401759530792,0.1436950146627566,1.9,7.1,4.5,5.5,1.7,0.6,8.3,15.9,1.2,0.9,2.1,0.095,-0.3,-2.2,-2.5,-0.1,2017.0,2017.0,1.0,0
Alex Acker,1983.0,30.0,0.0,234.0,34.0,92.0,0.3695652173913043,8.0,25.0,0.32,26.0,67.0,0.3880597014925373,0.41304347826086957,5.0,10.0,0.5,9.0,20.0,29.0,16.0,6.0,4.0,11.0,13.0,81.0,8.485470085470086,0.4201244813278008,0.2717391304347826,0.10869565217391304,4.335470085470085,10.213247863247862,7.2243589743589745,11.351709401709403,1.3448717948717948,1.2756410256410255,9.794871794871796,21.16196581196581,-0.30000000000000004,0.1,-0.2,-0.04375641025641026,-4.617094017094018,-2.325213675213675,-6.9423076923076925,-0.30000000000000004,2006.0,2009.0,4.0,0
Alex Blackwell,1971.0,27.0,0.0,109.0,14.0,42.0,0.3333333333333333,0.0,3.0,0.0,14.0,39.0,0.358974358974359,0.3333333333333333,6.0,8.0,0.75,10.0,13.0,23.0,7.0,4.0,2.0,5.0,14.0,34.0,8.2,0.3734622144112478,0.07142857142857142,0.19047619047619047,10.400000000000002,13.7,12.0,9.1,1.8000000000000003,1.1,9.900000000000002,19.800000000000004,-0.1,0.1,0.0,-0.016,-4.9,-1.4,-6.299999999999999,-0.1,1993.0,1993.0,1.0,0
Alex Bradley,1960.0,39.0,0.0,331.0,54.0,103.0,0.5242718446601942,0.0,1.0,0.0,54.0,102.0,0.5294117647058824,0.5242718446601942,29.0,48.0,0.6041666666666666,31.0,34.0,65.0,11.0,12.0,5.0,28.0,37.0,137.0,12.400000000000002,0.5518852723171125,0.009708737864077669,0.46601941747572817,10.5,12.0,11.2,4.6,1.6999999999999997,0.9000000000000001,18.4,18.9,0.1,0.3,0.4,0.053,-2.2,-1.6999999999999997,-3.8999999999999995,-0.2,1982.0,1982.0,1.0,0
Alex English,1954.0,811.0,753.0,27673.0,8300.0,16356.0,0.5074590364392272,13.0,72.0,0.18055555555555555,8287.0,16284.0,0.5089044460820438,0.5078564441183664,3354.0,3983.0,0.8420788350489581,1771.0,2298.0,4069.0,3412.0,760.0,520.0,2033.0,2096.0,19967.0,20.532229971452313,0.5513150715795658,0.004402054292002935,0.24351919784788456,6.545755790843059,8.991970512774184,7.735500307158601,18.660813789614423,1.245094496440574,0.9925992845011383,10.11332345607632,27.969562389332566,59.699999999999996,15.100000000000001,74.89999999999999,0.12999364001011815,3.4191088786904205,-1.6947674628699452,1.724341415820475,26.0,1977.0,1991.0,15.0,1
Alex Garcia,1981.0,10.0,3.0,159.0,19.0,59.0,0.3220338983050847,5.0,18.0,0.2777777777777778,14.0,41.0,0.34146341463414637,0.3644067796610169,4.0,6.0,0.6666666666666666,7.0,8.0,15.0,18.0,6.0,1.0,9.0,15.0,47.0,7.328930817610064,0.3812459441920831,0.3050847457627119,0.1016949152542373,5.050314465408805,6.244025157232704,5.6012578616352195,20.29308176100629,2.0559748427672955,0.5509433962264151,12.861006289308177,20.67295597484277,-0.2,0.1,-0.2,-0.042610062893081765,-3.661006289308176,-1.8465408805031447,-5.415723270440251,-0.1,2004.0,2005.0,2.0,0
Alex Kirk,1992.0,5.0,0.0,14.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,0.25,0.25,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,8.5,0.4098360655737705,0.0,0.5,8.3,0.0,4.1,10.1,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.061,-3.0,-4.3,-7.4,0.0,2015.0,2015.0,1.0,0
Alex Len,1994.0,266.0,127.0,5261.0,706.0,1518.0,0.4650856389986825,5.0,22.0,0.22727272727272727,701.0,1496.0,0.46858288770053474,0.46673254281949933,417.0,582.0,0.7164948453608248,515.0,1142.0,1657.0,177.0,113.0,283.0,347.0,753.0,1834.0,13.13742634480137,0.5168876262626263,0.014492753623188406,0.383399209486166,10.51857061395172,24.123398593423303,17.189412659190268,5.192073750237597,1.0309827029081924,4.272153582969017,16.392586960653865,17.216802889184564,1.7,6.0,7.9,0.07162307546093898,-3.756928340619654,1.2479946778179052,-2.4743204713932716,-0.6,2014.0,2017.0,4.0,0
Alex Poythress,1994.0,6.0,1.0,157.0,25.0,54.0,0.46296296296296297,6.0,19.0,0.3157894736842105,19.0,35.0,0.5428571428571428,0.5185185185185185,8.0,10.0,0.8,11.0,18.0,29.0,5.0,3.0,2.0,3.0,14.0,64.0,13.200000000000001,0.547945205479452,0.35185185185185186,0.18518518518518517,7.7,12.7,10.2,5.1,0.9,1.0,4.9,16.9,0.2,0.1,0.3,0.099,-0.6,-1.9000000000000001,-2.5,0.0,2017.0,2017.0,1.0,0
Alex Scales,1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,2006.0,1.0,0
Alex Stepheson,1988.0,8.0,0.0,73.0,9.0,27.0,0.3333333333333333,0.0,0.0,0.0,9.0,27.0,0.3333333333333333,0.3333333333333333,4.0,12.0,0.3333333333333333,19.0,9.0,28.0,2.0,1.0,5.0,0.0,12.0,22.0,14.8,0.34076827757125155,0.0,0.4444444444444444,28.5,14.5,21.8,4.3,0.7,6.0,0.0,19.8,0.0,0.1,0.1,0.068,-2.0,-1.1,-3.2,0.0,2016.0,2016.0,1.0,0
Alex Stivrins,1963.0,22.0,0.0,90.0,20.0,43.0,0.46511627906976744,0.0,2.0,0.0,20.0,41.0,0.4878048780487805,0.46511627906976744,4.0,8.0,0.5,10.0,12.0,22.0,4.0,2.0,2.0,10.0,13.0,44.0,10.482222222222221,0.472914875322442,0.046511627906976744,0.18604651162790697,12.540000000000001,15.03111111111111,13.882222222222222,6.682222222222222,1.0977777777777777,1.3511111111111112,17.733333333333334,26.2,-0.2,0.1,-0.1,-0.043000000000000003,-5.317777777777778,-3.6066666666666665,-8.924444444444445,-0.1,1986.0,1993.0,8.0,0
Alexander Johnson,1984.0,102.0,25.0,1302.0,152.0,294.0,0.5170068027210885,0.0,0.0,0.0,152.0,294.0,0.5170068027210885,0.5170068027210885,135.0,201.0,0.6716417910447762,82.0,193.0,275.0,30.0,38.0,45.0,89.0,217.0,439.0,11.386866359447005,0.5739462399330613,0.0,0.6836734693877551,7.478341013824884,17.80622119815668,12.67119815668203,3.768663594470046,1.5313364055299539,2.6566820276497696,18.807142857142857,16.732488479262678,0.6,1.0,1.5,0.05601382488479263,-3.7541474654377884,-0.5059907834101383,-4.260138248847927,-0.7,2007.0,2008.0,2.0,0
Alexander Volkov,1965.0,149.0,31.0,2453.0,388.0,853.0,0.4548651817116061,48.0,144.0,0.3333333333333333,340.0,709.0,0.4795486600846262,0.48300117233294254,195.0,318.0,0.6132075471698113,155.0,229.0,384.0,333.0,102.0,52.0,154.0,344.0,1019.0,14.124867509172443,0.5131329815090843,0.16881594372801875,0.37280187573270807,6.75621687729311,10.41585813289849,8.536037505095802,19.036404402772114,2.02360375050958,1.27639624949042,13.46180187525479,19.37766000815328,2.6,1.7999999999999998,4.4,0.08759641255605383,0.6944150020383204,-0.18198124745209948,0.4742356298410111,1.5,1990.0,1992.0,3.0,0
Alexey Shved,1989.0,182.0,25.0,3271.0,445.0,1207.0,0.36868268434134216,162.0,529.0,0.30623818525519847,283.0,678.0,0.4174041297935103,0.43579121789560893,297.0,390.0,0.7615384615384615,85.0,270.0,355.0,460.0,110.0,49.0,243.0,201.0,1349.0,12.830724549067565,0.4892644712026694,0.4382767191383596,0.3231151615575808,2.870284316722715,9.631397126261083,6.089116478141241,23.226383369000306,1.6984408437786611,1.124854784469581,15.244909813512686,21.977162947110976,0.7,2.5999999999999996,3.2,0.04635677162947111,-0.40715377560379096,-1.3096300825435647,-1.6933353714460408,0.19999999999999996,2013.0,2015.0,3.0,0
Alexis Ajinca,1989.0,293.0,76.0,3905.0,645.0,1283.0,0.5027279812938426,12.0,42.0,0.2857142857142857,633.0,1241.0,0.5100725221595488,0.5074045206547155,251.0,315.0,0.7968253968253968,346.0,804.0,1150.0,143.0,102.0,181.0,249.0,661.0,1553.0,14.841306017925735,0.5462155317951605,0.03273577552611068,0.24551831644583008,9.916773367477592,23.54934699103713,16.62676056338028,5.9077592829705505,1.367170294494238,3.7043021766965425,15.06038412291933,19.324097311139568,2.9,4.6,7.6000000000000005,0.09263482714468631,-2.911370038412292,0.349910371318822,-2.53618437900128,-0.5,2009.0,2017.0,9.0,0
Alfredrick Hughes,1963.0,68.0,0.0,866.0,152.0,372.0,0.40860215053763443,3.0,17.0,0.17647058823529413,149.0,355.0,0.4197183098591549,0.41263440860215056,49.0,84.0,0.5833333333333334,49.0,64.0,113.0,61.0,26.0,5.0,63.0,79.0,356.0,8.2,0.43525039123630677,0.0456989247311828,0.22580645161290322,6.6,8.2,7.4,9.6,1.4,0.3,13.3,21.9,-1.0,0.5,-0.5,-0.028999999999999998,-4.3,-2.3,-6.5,-1.0,1986.0,1986.0,1.0,0
Allan Bristow,1952.0,119.0,54.0,2406.0,262.0,598.0,0.43812709030100333,9.0,31.0,0.2903225806451613,253.0,567.0,0.4462081128747795,0.44565217391304346,144.0,178.0,0.8089887640449438,143.0,255.0,398.0,518.0,71.0,7.0,196.0,268.0,677.0,12.22992518703242,0.5005027206056305,0.051839464882943144,0.2976588628762542,6.5462593516209475,12.414505403158769,9.361221945137157,28.359393183707397,1.4766417290108065,0.1845802161263508,22.4616791354946,14.838320864505404,1.5,1.2,2.7,0.05452826267664174,-0.5925187032418953,-0.42381546134663345,-1.0163341645885287,0.6,1974.0,1983.0,10.0,0
Allan Houston,1972.0,839.0,727.0,28311.0,5337.0,12017.0,0.4441208288258301,1305.0,3247.0,0.401909454881429,4032.0,8770.0,0.45974914481185863,0.4984189065490555,2572.0,2979.0,0.8633769721383014,353.0,2081.0,2434.0,1990.0,566.0,139.0,1760.0,2062.0,14551.0,14.926858818127227,0.5458906823052035,0.2702005492219356,0.24789881001913955,1.5099537282328424,8.585270742820812,5.099759810674297,13.121786584719718,1.0689202076931228,0.38295009007099723,11.68474797781781,24.90021546395394,34.50000000000001,20.800000000000004,55.20000000000001,0.09360520645685422,1.1167849952315354,-1.72585567447282,-0.5983257391120059,9.9,1994.0,2005.0,12.0,0
Allan Ray,1985.0,47.0,5.0,710.0,100.0,259.0,0.3861003861003861,48.0,116.0,0.41379310344827586,52.0,143.0,0.36363636363636365,0.47876447876447875,42.0,55.0,0.7636363636363637,18.0,51.0,69.0,43.0,20.0,3.0,42.0,85.0,290.0,10.0,0.5120056497175142,0.44787644787644787,0.21235521235521235,3.0,8.8,5.8,10.5,1.5,0.3,12.9,20.8,0.1,0.5,0.6,0.039,-1.0,-2.5,-3.5,-0.3,2007.0,2007.0,1.0,0
Allen Crabbe,1993.0,226.0,24.0,5142.0,689.0,1511.0,0.4559894109861019,282.0,686.0,0.4110787172011662,407.0,825.0,0.49333333333333335,0.5493050959629384,218.0,257.0,0.8482490272373541,54.0,469.0,523.0,237.0,138.0,52.0,144.0,447.0,1878.0,11.384577985219758,0.5781734889906901,0.45400397088021177,0.17008603573792191,1.1351419681057955,9.948969272656553,5.553889537145079,6.866530532866588,1.3454881369117075,0.7786075457020615,8.162524309607155,15.093562816024894,6.7,3.1,9.8,0.0911019058732011,0.0700700116686114,-0.9720147802411514,-0.9,1.4,2014.0,2017.0,4.0,0
Allen Iverson,1976.0,914.0,901.0,37584.0,8467.0,19906.0,0.42534914096252385,1059.0,3383.0,0.31303576707064734,7408.0,16523.0,0.4483447315862737,0.45194916105696775,6375.0,8168.0,0.780484818805093,745.0,2649.0,3394.0,5624.0,1983.0,164.0,3262.0,1777.0,24368.0,20.935022882077476,0.5184698501101279,0.16994875916809002,0.41032854415754044,2.240511919965943,8.05884951042997,5.145841315453386,28.75442475521498,2.75218177948063,0.31798637718177947,12.289061834823329,31.839599297573436,60.8,38.199999999999996,98.89999999999999,0.1264251277139208,3.629297041294168,-0.9870184120902511,2.642824074074074,43.9,1997.0,2010.0,14.0,1
